depth increment	TOC	BD_fine	BD_all	Steingehalt
70	0.076	1.75	1.77	2.33
80	1.233	1.32	1.34	2.33
50	0.613	1.47	1.5	2.33
30	3.684	1.16	1.18	2.34
70	0.434	1.68	1.7	2.34
30	1.336	1.5	1.52	2.34
100	0.49	1.42	1.44	2.34
10	1.055	1.22	1.25	2.34
30	1.06	1.74	1.76	2.34
70	3.363	1.14	1.16	2.34
10	1.988	1.32	1.34	2.34
30	1.347	1.68	1.71	2.34
80	0.242	1.49	1.52	2.34
80	0.452	1.58	1.61	2.34
70	0.754	1.43	1.46	2.34
100	0.171	1.63	1.65	2.34
10	5.776	1.11	1.14	2.34
100	0.062	1.84	1.86	2.35
10	0.9	1.31	1.34	2.35
50	8.274	0.95	0.97	2.35
10	2.219	0.94	0.97	2.35
10	1.284	1.45	1.47	2.35
30	1.146	1.5	1.52	2.35
70	0.065	1.54	1.57	2.35
85	0.491	1.7	1.72	2.35
100	0.182	1.62	1.65	2.35
10	1.124	1.55	1.58	2.36
70	0.149	1.53	1.55	2.36
50	0.2	1.54	1.57	2.36
10	0.901	1.25	1.28	2.36
100	0.035	1.58	1.6	2.36
70	0.494	1.6	1.62	2.36
50	0.249	1.67	1.69	2.37
50	1.201	1.72	1.74	2.37
70	0.269	1.62	1.64	2.37
50	0.164	1.67	1.7	2.37
70	1.086	1.42	1.45	2.37
10	1.075	1.43	1.45	2.37
30	1.413	1.47	1.49	2.37
100	0.13	1.52	1.54	2.37
50	0.43	1.64	1.67	2.37
70	0.259	1.47	1.5	2.37
50	0.997	1.56	1.58	2.37
100	0.129	1.76	1.78	2.37
70	0.249	1.58	1.6	2.38
10	1.448	1.32	1.34	2.38
10	0.841	1.57	1.59	2.38
50	0.57	1.57	1.59	2.38
50	0.441	1.61	1.63	2.38
10	0.882	1.42	1.45	2.38
10	1.369	1.17	1.19	2.38
30	1.338	1.29	1.31	2.38
30	2.517	1.25	1.27	2.38
10	0.971	1.55	1.57	2.38
50	0.498	1.63	1.65	2.38
100	0.063	1.83	1.85	2.38
100	0.183	1.65	1.68	2.39
30	1.165	1.63	1.65	2.39
70	0.106	1.47	1.49	2.39
10	2.308	1.19	1.21	2.39
70	0.224	1.65	1.67	2.39
20	1.334	1.59	1.61	2.39
40	0.439	1.65	1.67	2.39
10	1.839	1.01	1.04	2.39
30	1.966	1.47	1.5	2.39
70	0.055	1.71	1.73	2.4
100	1.196	1.42	1.45	2.4
50	0.458	1.57	1.59	2.4
100	0.107	1.56	1.58	2.4
100	0.285	1.53	1.56	2.4
30	1.115	1.42	1.45	2.4
70	0.185	1.77	1.79	2.4
78	0.176	1.42	1.45	2.4
30	0.824	1.61	1.64	2.41
100	0.147	1.71	1.73	2.41
50	1.306	1.41	1.44	2.41
70	0.21	1.61	1.63	2.41
70	0.363	1.68	1.7	2.41
40	0.769	1.44	1.46	2.41
100	0.12	1.67	1.7	2.41
100	0.246	1.67	1.69	2.41
10	0.943	1.46	1.49	2.42
30	1.294	1.44	1.46	2.42
30	0.956	1.69	1.71	2.42
100	0.556	1.54	1.56	2.42
30	3.105	1.18	1.2	2.42
10	1.143	1.37	1.39	2.42
85	0.111	1.77	1.79	2.42
10	1.572	1.28	1.3	2.43
10	2.167	1.43	1.45	2.43
70	0.173	1.59	1.61	2.43
38	0.272	1.75	1.77	2.43
10	1.716	1.19	1.22	2.43
70	0.112	1.96	1.97	2.43
60	0.453	1.42	1.44	2.43
30	1.457	1.41	1.43	2.43
40	0.628	1.63	1.65	2.44
30	8.342	0.81	0.83	2.44
10	2.55	1.05	1.07	2.44
30	1.299	1.39	1.42	2.44
70	0.191	1.61	1.63	2.44
10	0.827	1.44	1.47	2.44
50	0.227	1.56	1.58	2.45
40	0.661	1.71	1.73	2.45
30	1.11	1.59	1.61	2.46
50	0.353	1.69	1.71	2.46
50	0.227	1.73	1.75	2.46
70	0.165	1.72	1.74	2.46
50	0.2	1.79	1.81	2.46
100	0.112	1.57	1.59	2.46
20	1.104	1.53	1.55	2.46
100	0.163	1.75	1.77	2.47
70	0.163	1.7	1.73	2.47
30	1.599	1.45	1.47	2.47
50	0.259	1.69	1.71	2.47
100	0.14	1.65	1.67	2.47
100	0.142	1.72	1.75	2.47
70	0.122	1.74	1.76	2.47
50	0.568	1.47	1.49	2.47
10	1.158	1.26	1.28	2.47
70	0.206	1.59	1.61	2.47
10	4.095	1.18	1.21	2.47
10	1.308	1.26	1.29	2.47
30	2.06	1.36	1.39	2.47
30	0.812	1.64	1.66	2.48
30	0.77	1.38	1.41	2.48
38	1.954	1.27	1.29	2.48
30	1.035	1.48	1.5	2.48
10	0.925	1.2	1.22	2.48
30	3.75	1.16	1.19	2.48
20	2.203	1.33	1.36	2.48
70	0.168	1.67	1.69	2.49
70	0.216	1.61	1.63	2.49
70	0.633	1.41	1.43	2.49
50	0.566	1.64	1.66	2.49
70	0.576	1.6	1.62	2.49
30	1.723	1.45	1.48	2.5
70	0.185	1.68	1.71	2.51
10	1.632	1.45	1.47	2.51
70	0.621	1.38	1.41	2.51
30	1.26	1.47	1.49	2.51
30	0.901	1.44	1.46	2.51
50	0.389	1.47	1.5	2.51
30	2.506	1.34	1.39	2.51
100	0.218	1.57	1.6	2.51
30	0.763	1.46	1.49	2.52
10	1.384	1.06	1.09	2.52
30	3.147	1.22	1.25	2.52
30	1.486	1.41	1.44	2.52
30	0.864	1.52	1.55	2.52
100	0.116	1.7	1.72	2.52
80	0.737	1.34	1.36	2.52
100	1.238	1.07	1.09	2.52
50	0.281	1.68	1.7	2.52
70	0.069	1.8	1.82	2.52
62	0.122	1.68	1.7	2.52
100	0.145	1.62	1.65	2.53
85	0.244	1.55	1.58	2.53
10	1.171	1.29	1.32	2.53
70	0.222	1.68	1.7	2.53
23	1.129	1.5	1.53	2.53
10	1.517	1.33	1.36	2.54
10	1.742	1.21	1.24	2.54
50	0.689	1.45	1.48	2.55
100	0.161	1.62	1.65	2.55
30	1.174	1.53	1.55	2.55
100	0.231	1.62	1.64	2.55
20	1.292	1.48	1.5	2.55
100	0.169	1.62	1.65	2.55
30	1.115	1.56	1.58	2.56
30	0.998	1.38	1.4	2.56
100	0.08	1.85	1.87	2.56
100	0.037	1.51	1.53	2.57
30	1.299	1.49	1.51	2.57
19	1.335	1.29	1.32	2.57
30	1.009	1.56	1.58	2.57
100	0.364	1.56	1.58	2.57
70	0.202	1.62	1.64	2.57
10	1.682	1.36	1.39	2.58
100	0.149	1.71	1.73	2.58
21	1.122	1.56	1.59	2.58
30	2.845	1.22	1.25	2.58
92	0.679	1.49	1.51	2.58
30	0.893	1.48	1.51	2.58
70	0.309	1.37	1.4	2.58
50	0.479	1.51	1.54	2.59
50	0.263	1.67	1.69	2.59
38	1.379	1.45	1.48	2.59
70	1.055	1.36	1.38	2.59
30	1.52	1.47	1.49	2.59
10	1.339	1.31	1.34	2.59
70	0.12	1.42	1.44	2.59
10	6.333	0.83	0.86	2.59
50	0.088	1.53	1.55	2.6
30	0.839	1.54	1.57	2.6
30	0.826	1.67	1.69	2.6
18	3.963	0.94	0.97	2.6
100	0.083	1.77	1.79	2.61
70	0.12	1.7	1.72	2.61
70	0.78	1.69	1.71	2.61
10	3.718	0.96	0.98	2.61
50	0.323	1.64	NA	2.61
50	0.319	1.66	1.68	2.62
10	1.279	1.32	1.35	2.62
10	0.962	1.58	1.61	2.62
70	0.391	1.59	1.62	2.62
30	1.943	1.12	1.15	2.62
10	1.682	1.34	1.38	2.62
10	1.387	1.42	1.45	2.62
10	5.004	0.84	0.86	2.62
100	0.135	1.7	1.72	2.63
30	0.698	1.55	1.57	2.63
70	0.194	1.66	1.68	2.63
10	1.623	1.07	1.09	2.63
10	1.334	1.27	1.3	2.63
70	0.275	1.55	1.58	2.63
30	2.48	1.39	1.41	2.63
30	1.175	1.62	1.64	2.63
100	0.239	1.48	1.51	2.63
50	0.229	1.61	1.64	2.64
50	0.107	1.46	NA	2.64
17	1.793	1.23	1.26	2.64
30	2.767	1.32	1.35	2.64
10	1.59	1.41	1.44	2.65
10	7.17	0.86	0.88	2.65
30	1.233	1.52	1.54	2.65
70	0.064	1.63	1.65	2.66
100	0.099	1.68	1.7	2.66
30	0.729	1.71	1.73	2.66
30	0.642	1.53	1.55	2.66
90	0.123	1.71	1.73	2.66
10	1.895	0.86	0.89	2.66
10	1.008	1.25	1.28	2.67
10	5.382	1.05	1.08	2.67
100	0.131	1.64	1.67	2.67
38	0.903	1.57	1.59	2.67
10	1.227	1.2	1.23	2.68
50	0.988	1.47	1.49	2.68
30	1.26	1.47	1.5	2.68
95	0.11	1.58	1.6	2.68
10	1.594	1.39	1.41	2.68
20	3.895	1.03	1.06	2.68
10	1.633	1.37	1.4	2.68
30	1.02	1.62	1.65	2.69
30	1.36	1.34	1.37	2.69
100	0.249	1.71	1.73	2.69
90	0.211	1.47	1.49	2.69
50	0.509	1.62	1.65	2.7
100	0.094	1.7	1.72	2.7
30	1.051	1.79	1.81	2.7
70	0.312	1.58	1.6	2.7
30	3.57	0.99	1.02	2.71
10	1.798	1.27	1.3	2.71
40	0.223	1.59	1.61	2.71
30	2.089	1.29	1.32	2.71
20	1.931	1.21	1.24	2.71
30	1.678	1.33	1.35	2.72
50	0.268	1.65	1.67	2.72
10	0.706	1.34	1.37	2.72
30	1.135	1.53	1.55	2.72
30	1.155	1.65	1.67	2.72
10	1.832	1.28	1.31	2.72
10	5.527	0.97	1	2.72
100	0.163	1.65	1.67	2.73
30	4.143	1.27	1.3	2.73
10	1.32	1.31	1.35	2.73
50	0.745	1.47	1.5	2.73
80	0.049	1.89	1.92	2.73
100	0.043	1.64	1.67	2.74
10	1.443	1.16	1.22	2.74
50	0.256	1.56	1.58	2.74
70	0.548	1.52	1.55	2.74
30	1.263	1.3	1.33	2.74
80	0.16	1.54	1.56	2.75
10	1.67	1.31	1.34	2.75
50	4.371	0.94	0.97	2.75
30	0.608	1.57	1.59	2.76
50	0.235	1.68	1.71	2.76
30	1.132	1.43	1.47	2.76
50	0.46	1.59	1.62	2.77
50	0.263	1.72	1.74	2.77
30	1.141	1.52	1.55	2.77
70	1.154	1.31	1.34	2.77
50	1.431	1.44	1.47	2.78
20	1.438	1.34	1.37	2.78
10	1.058	1.36	1.39	2.78
100	0.145	1.58	1.61	2.78
50	0.225	1.6	1.63	2.78
30	1.196	1.48	1.51	2.78
50	0.21	1.65	1.68	2.78
20	3.687	1.27	1.31	2.78
10	1.527	1.35	1.38	2.78
30	3.011	1.13	1.15	2.78
15	3.562	1.12	1.14	2.78
30	1.119	1.52	1.55	2.79
70	0.34	1.71	1.74	2.79
30	1.031	1.48	1.5	2.79
50	0.637	1.46	1.49	2.79
100	0.138	1.53	1.56	2.79
100	0.13	1.72	1.75	2.8
50	2.966	1.41	1.44	2.8
50	0.69	1.46	1.49	2.8
50	0.243	1.6	1.63	2.81
10	1.332	1.32	1.35	2.81
10	1.266	1.39	1.42	2.81
50	0.814	1.41	1.44	2.81
70	0.114	1.73	1.76	2.82
70	0.13	1.63	1.66	2.82
50	0.688	1.33	1.36	2.82
40	0.396	1.7	1.73	2.82
30	0.702	1.7	1.73	2.83
100	0.073	1.6	1.63	2.83
30	0.976	1.5	1.53	2.83
100	0.993	1.43	1.46	2.83
30	1.386	1.44	1.47	2.83
30	1.101	1.41	1.43	2.84
50	0.23	1.66	1.69	2.84
30	0.586	1.56	1.59	2.84
60	0.403	1.62	1.65	2.84
30	1.847	1.27	1.3	2.84
50	0.34	1.53	1.56	2.84
10	1.42	1.28	1.31	2.84
70	0.111	1.65	1.68	2.85
10	1.195	1.39	1.42	2.85
50	0.582	1.45	1.48	2.85
10	0.951	1.26	1.3	2.85
30	2.091	1.3	1.33	2.85
70	0.557	1.59	1.61	2.85
50	0.579	1.44	1.46	2.86
100	0.234	1.52	1.55	2.86
30	1.236	1.32	1.35	2.86
50	0.606	1.41	1.44	2.86
10	2.011	1.32	1.36	2.86
100	0.234	1.68	1.7	2.86
50	0.553	1.45	1.48	2.87
70	0.204	1.65	1.67	2.87
10	1.579	1.11	1.14	2.87
60	0.196	1.56	1.59	2.87
50	0.492	1.47	1.5	2.87
10	1.776	1.43	1.46	2.88
10	0.946	1.4	1.43	2.89
30	1.27	1.31	1.34	2.89
30	0.651	1.67	1.7	2.89
90	0.084	1.65	1.67	2.89
100	0.135	1.64	1.67	2.9
30	0.714	1.64	1.67	2.9
70	0.161	1.64	1.67	2.91
10	1.695	1.16	1.2	2.91
50	0.384	1.48	1.51	2.92
10	0.77	1.41	1.44	2.92
70	0.915	1.48	1.51	2.92
10	1.689	1.26	1.29	2.92
100	0.395	1.56	1.59	2.92
100	0.19	1.62	1.64	2.92
10	2.219	1.58	1.61	2.92
70	0.205	1.63	1.65	2.93
100	0.119	1.85	1.87	2.93
70	0.182	1.52	1.55	2.93
70	0.038	1.46	1.49	2.93
50	0.613	1.59	1.62	2.93
60	0.08	1.81	1.84	2.93
70	0.524	1.47	1.49	2.93
30	1.489	1.43	1.46	2.94
70	0.427	1.48	1.51	2.94
10	1.159	1.47	1.5	2.94
100	0.127	1.56	1.59	2.94
30	1.694	1.36	1.39	2.94
100	0.093	1.71	1.74	2.95
100	1.413	0.85	0.87	2.95
70	0.357	1.59	1.62	2.95
30	1.252	1.32	1.35	2.95
10	1.477	1.22	1.26	2.95
50	0.096	1.76	1.78	2.96
30	0.581	1.53	1.56	2.96
50	0.591	1.58	1.61	2.96
30	1.223	1.26	1.29	2.96
30	2.361	1.06	1.09	2.96
20	1.424	1.45	1.48	2.96
100	0.633	1.41	1.44	2.96
10	1.06	1.34	1.37	2.97
10	1.617	1.44	1.47	2.97
30	0.973	1.45	1.48	2.97
20	3.103	1.01	1.04	2.97
10	0.98	1.68	1.7	2.98
50	0.386	1.62	1.65	2.98
10	1.107	1.37	1.4	2.98
100	0.143	1.78	1.81	2.98
10	1.146	1.18	1.22	2.99
30	4.028	1.29	1.33	2.99
30	1.05	1.52	1.55	2.99
20	1.432	1.3	1.34	2.99
50	0.127	1.73	1.76	3
30	0.868	1.48	1.51	3.01
70	0.164	1.58	1.61	3.01
50	0.267	1.66	1.68	3.01
10	4.062	1.03	1.06	3.01
30	0.815	1.68	1.71	3.01
70	0.401	1.53	1.56	3.01
10	0.698	1.45	1.48	3.02
100	0.086	1.77	1.79	3.02
10	1.157	1.27	1.31	3.02
60	0.836	1.52	1.55	3.02
10	1.841	1.33	1.36	3.02
70	0.46	1.35	1.39	3.03
30	1.9	1.45	1.48	3.03
30	4.988	1.12	1.15	3.03
70	0.392	1.49	1.52	3.03
10	3.658	1.14	1.17	3.03
80	0.212	1.5	1.53	3.03
100	0.067	1.62	1.65	3.03
70	0.579	1.4	1.43	3.03
30	0.952	1.42	1.45	3.04
70	0.034	1.49	1.52	3.04
100	0.111	1.67	1.69	3.05
30	0.836	1.67	1.7	3.05
10	0.728	1.59	1.62	3.05
30	1.271	1.6	1.63	3.06
70	0.158	1.56	1.58	3.06
10	1.716	1.42	1.45	3.06
30	0.668	1.44	1.47	3.07
50	0.518	1.7	1.73	3.07
30	1.651	1.64	1.67	3.07
10	1.965	1.18	1.21	3.07
70	0.329	1.53	1.56	3.08
30	0.951	1.59	1.62	3.08
100	0.135	1.76	1.79	3.08
10	2.137	0.89	0.93	3.08
10	1.391	1.4	1.43	3.09
30	2.549	1.41	1.44	3.09
50	0.438	1.59	1.62	3.09
50	0.43	1.58	1.61	3.09
30	0.413	1.44	1.47	3.09
50	0.369	1.56	1.59	3.1
30	1.652	1.39	1.42	3.1
30	6.771	1.01	1.04	3.11
10	1.535	1.11	1.15	3.11
50	0.855	1.48	1.52	3.11
30	1.876	1.16	1.19	3.11
30	1.348	1.46	1.49	3.11
100	0.16	1.56	1.59	3.12
10	1.27	1.31	1.34	3.12
50	0.546	1.64	1.67	3.13
70	0.359	1.34	1.37	3.13
100	0.166	1.49	1.52	3.13
70	0.152	1.41	1.44	3.13
50	0.922	1.38	1.41	3.13
70	0.491	1.48	1.51	3.13
70	0.217	1.45	1.48	3.13
10	3.096	1.1	1.13	3.13
90	0.053	1.5	1.53	3.14
10	1.055	1.16	1.2	3.14
30	1.026	1.53	1.56	3.14
30	2.939	1.16	1.2	3.14
30	1.776	1.5	1.53	3.15
10	1.802	1.36	1.39	3.15
10	1.607	1.42	1.45	3.15
50	0.145	1.58	1.61	3.16
10	1.221	1.6	1.63	3.16
20	1.643	1.16	1.2	3.16
18	1.569	1.48	1.51	3.16
50	0.085	1.86	1.88	3.16
40	1	1.54	1.57	3.17
37	0.849	1.51	1.55	3.18
23	3.086	1.08	1.11	3.18
10	1.263	1.32	1.35	3.18
70	0.185	1.57	1.6	3.19
50	0.164	1.68	1.71	3.19
100	0.097	1.59	1.62	3.19
10	1.433	1.16	1.2	3.19
10	1.773	1.34	1.38	3.2
30	0.97	1.49	1.53	3.2
20	1.487	1.54	1.57	3.2
70	0.707	1.46	1.49	3.2
30	0.244	1.5	1.53	3.21
10	1.063	1.37	1.41	3.21
38	0.452	1.59	1.62	3.21
30	1.161	1.54	1.57	3.21
10	1.06	1.36	1.39	3.21
43	0.079	1.73	1.76	3.21
70	0.134	1.59	1.62	3.21
30	1.006	1.65	1.68	3.22
10	1.171	1.29	1.32	3.22
30	0.799	1.61	1.64	3.22
10	3.244	1.09	1.13	3.22
10	1.426	1.47	1.51	3.23
100	0.035	1.49	1.52	3.23
10	2.758	1.43	1.47	3.23
10	1.154	1.37	1.41	3.23
50	0.232	1.66	1.69	3.23
10	6.524	0.77	0.8	3.23
30	1.97	1.44	1.47	3.24
30	1.459	1.49	1.52	3.24
10	1.302	1.42	1.46	3.24
70	0.145	1.73	1.76	3.25
30	1.027	1.53	1.56	3.25
10	1.328	1.4	1.44	3.25
100	0.107	1.78	1.81	3.25
100	0.104	1.56	1.59	3.26
70	0.17	1.69	1.72	3.26
100	0.208	1.59	1.62	3.26
10	1.898	1.24	1.28	3.26
100	0.127	1.7	1.73	3.27
50	0.556	1.51	1.54	3.27
10	1.656	1.35	1.39	3.27
10	1.027	1.37	1.41	3.27
10	1.486	1.52	1.55	3.27
60	1.043	1.3	1.33	3.27
70	0.488	1.46	1.49	3.27
30	1.39	1.38	1.42	3.27
10	1.317	1.43	1.47	3.28
30	1.177	1.24	1.28	3.28
50	0.811	1.52	1.56	3.28
10	1.249	1.55	1.59	3.28
70	0.504	1.21	1.24	3.28
10	8.016	0.81	0.84	3.28
50	0.272	1.69	1.72	3.29
30	1.251	1.46	1.5	3.29
100	0.196	1.64	1.68	3.29
30	0.864	1.46	1.49	3.29
30	1.303	1.48	1.51	3.29
30	1.405	1.46	1.49	3.29
100	0.116	1.68	1.71	3.3
100	0.532	1.56	1.59	3.3
85	1.188	1.05	1.08	3.3
100	0.073	1.71	1.74	3.31
50	0.269	1.52	1.56	3.31
30	2.045	1.29	1.32	3.31
10	1.07	1.04	1.08	3.31
10	1.46	1.47	1.51	3.31
30	1.133	1.4	1.44	3.32
30	0.992	1.49	1.53	3.32
20	4.996	1.14	1.18	3.32
50	0.228	1.78	1.81	3.32
30	1.881	1.45	1.49	3.33
30	0.964	1.65	1.68	3.33
70	0.076	1.62	1.65	3.33
50	0.17	1.61	1.64	3.33
30	1.541	1.24	1.28	3.34
50	0.369	1.66	1.69	3.34
100	0.135	1.63	1.66	3.34
10	0.918	1.42	1.46	3.34
100	0.168	1.61	1.65	3.34
70	1.433	1.39	1.42	3.34
100	0.093	1.56	1.59	3.34
70	0.206	1.49	1.52	3.34
10	2.05	1.24	1.27	3.34
20	3.404	1.16	1.19	3.34
50	0.312	1.66	1.69	3.35
50	0.275	1.6	1.63	3.35
100	0.054	1.81	1.84	3.35
70	0.192	1.68	1.71	3.35
50	0.684	1.55	1.59	3.35
10	1.326	1.54	1.57	3.36
30	1.313	1.53	1.56	3.36
10	1.439	1.21	1.24	3.36
10	1.834	1.21	1.28	3.37
50	0.611	1.58	1.61	3.37
10	1.58	1.32	1.35	3.37
70	0.597	1.57	1.61	3.37
30	1.343	1.42	1.46	3.38
10	0.746	1.19	1.25	3.38
10	1.935	1.33	1.36	3.38
10	2.186	1.01	1.06	3.38
70	0.331	1.34	NA	3.38
10	2.805	1.14	1.17	3.38
50	0.549	1.55	1.58	3.39
70	0.221	1.64	1.67	3.39
100	0.099	1.75	1.78	3.39
50	0.107	1.64	1.68	3.39
70	0.065	1.46	1.5	3.39
50	0.916	1.49	1.52	3.39
50	0.267	1.57	1.6	3.4
20	0.975	1.46	1.5	3.4
30	1.62	1.36	1.39	3.4
42	0.848	1.59	1.62	3.41
40	0.889	1.6	1.63	3.41
30	1.035	1.45	1.48	3.41
30	1.555	1.26	1.29	3.41
100	0.055	1.63	1.66	3.42
10	1.446	1.03	1.07	3.42
40	5.947	1.11	1.15	3.42
70	0.551	1.6	1.64	3.42
30	0.857	1.53	1.57	3.42
10	1.74	1.27	1.3	3.42
100	0.619	1.54	1.57	3.42
30	1.107	1.51	1.54	3.43
10	1.456	1.3	1.33	3.43
100	0.084	1.64	1.68	3.43
100	0.108	1.5	1.53	3.43
40	1.121	1.51	1.54	3.44
100	0.231	1.49	1.52	3.44
100	0.267	1.37	1.41	3.44
70	0.185	1.6	1.63	3.44
70	0.411	1.4	1.44	3.44
10	1.589	1.28	1.31	3.44
70	0.609	1.42	1.45	3.44
10	0.847	1.38	1.44	3.45
70	0.284	1.7	1.73	3.45
10	1.204	1.35	1.38	3.46
30	0.913	1.56	1.59	3.48
30	0.606	1.66	1.7	3.48
70	0.143	1.72	1.75	3.49
10	2.491	1.2	1.25	3.49
30	0.678	1.65	1.68	3.49
10	4.022	1.07	1.1	3.49
30	1.494	1.46	1.49	3.5
100	0.156	1.56	1.59	3.5
10	1.772	1.34	1.38	3.5
10	2.482	1.46	1.49	3.51
70	0.076	1.57	1.6	3.51
70	0.27	1.68	1.71	3.52
30	2.194	1.38	1.42	3.52
50	0.979	1.38	1.42	3.53
100	0.092	1.85	1.88	3.54
50	0.223	1.62	1.66	3.54
100	0.055	1.7	1.73	3.54
10	1.471	1.22	1.26	3.54
10	1.12	1.31	1.35	3.55
50	0.731	1.58	1.62	3.55
10	1.336	1.46	1.5	3.55
30	1.755	1.22	1.26	3.55
30	0.939	1.46	1.5	3.56
70	0.292	1.55	1.58	3.56
10	3.527	1.22	1.26	3.56
85	0.247	1.59	1.62	3.57
100	0.054	2.04	2.06	3.57
100	0.42	1.47	1.5	3.57
70	0.098	1.84	1.87	3.58
100	0.127	1.77	1.8	3.58
50	1.35	1.67	1.7	3.59
100	0.066	1.69	1.72	3.59
30	1.203	1.3	1.34	3.6
50	0.141	1.71	1.74	3.6
40	0.509	1.7	1.73	3.6
100	2.186	1.1	1.13	3.6
50	1.414	1.55	1.58	3.6
10	1.699	1.33	1.37	3.6
70	0.109	1.63	1.67	3.61
100	0.035	1.54	1.58	3.61
100	0.071	1.69	1.72	3.61
30	0.968	1.37	1.41	3.61
10	2.485	1.37	1.41	3.61
30	0.968	1.5	1.54	3.61
10	1.404	1.1	1.14	3.61
70	0.255	1.66	1.7	3.61
10	1.905	1.24	1.28	3.62
100	0.088	1.67	1.7	3.62
10	2.422	0.94	0.98	3.62
88	0.12	1.6	1.64	3.62
10	1.371	1.52	1.56	3.62
100	0.164	1.6	1.63	3.63
50	0.469	1.32	1.36	3.63
30	2.169	0.92	0.97	3.63
50	0.212	1.65	1.69	3.63
70	0.286	1.37	1.41	3.63
10	1.209	1.44	1.48	3.63
30	1.291	1.34	1.37	3.63
50	0.252	1.62	1.65	3.64
10	2.475	1.26	1.3	3.64
30	1.206	1.49	1.53	3.64
50	0.547	1.33	1.36	3.64
30	1.662	1.45	1.49	3.64
42	1.42	1.36	1.4	3.65
70	0.398	1.44	1.48	3.65
100	0.126	1.63	1.67	3.65
30	1.037	1.48	1.51	3.65
50	0.351	1.78	1.81	3.66
50	0.89	1.53	1.57	3.66
100	0.15	1.74	1.77	3.66
100	0.135	1.57	1.61	3.66
40	0.794	1.53	1.57	3.67
30	1.321	1.45	1.48	3.67
20	1.502	1.49	1.53	3.67
10	0.781	1.59	1.63	3.67
30	1.094	1.67	1.7	3.68
30	1.107	1.61	1.65	3.68
100	0.133	1.71	1.74	3.69
30	1.345	1.42	1.46	3.69
39	1.296	1.53	1.56	3.69
70	0.383	1.61	1.65	3.7
70	0.023	1.74	1.77	3.7
50	0.225	1.58	1.62	3.7
30	3.718	0.93	0.97	3.7
10	1.374	1.26	1.3	3.7
85	0.141	1.59	1.62	3.71
10	1.617	1.09	1.13	3.71
30	1.206	1.36	1.4	3.72
10	1.729	1.24	1.28	3.72
100	0.226	1.52	1.56	3.73
30	2.56	1.08	1.13	3.73
40	0.806	1.68	1.71	3.73
10	2.99	1.16	1.21	3.74
10	1.566	1.42	1.46	3.74
70	0.067	1.53	1.57	3.74
23	0.991	1.58	1.61	3.74
100	0.222	1.31	1.34	3.74
30	0.965	1.42	1.46	3.75
100	0.155	1.64	1.68	3.75
50	0.474	1.53	1.57	3.75
100	0.084	1.76	1.8	3.75
100	0.139	1.64	1.68	3.76
30	2.024	1.41	1.45	3.76
30	1.889	1.46	1.49	3.76
22	1.765	1.16	1.2	3.76
50	1.26	1.3	1.34	3.76
70	0.169	1.66	1.69	3.77
10	1.058	1.45	1.49	3.77
30	0.676	1.62	1.65	3.77
30	1.336	1.56	1.6	3.77
50	0.321	1.57	1.61	3.77
21	2.133	1.33	1.36	3.77
70	0.068	1.72	1.76	3.77
30	1.925	1.39	1.43	3.78
10	1.417	1.47	1.52	3.79
70	0.049	1.75	1.78	3.79
70	0.449	1.61	1.64	3.79
30	0.867	1.6	1.64	3.8
100	0.087	1.67	1.71	3.8
10	1.235	1.2	1.24	3.8
100	0.184	1.64	1.68	3.8
70	0.413	1.54	1.58	3.8
30	1.854	1.25	1.29	3.8
70	0.272	1.54	1.57	3.81
10	1.124	1.14	1.18	3.81
30	1.154	1.48	1.52	3.82
100	0.519	1.38	1.42	3.82
10	3.242	0.84	0.88	3.82
10	1.434	1.22	1.27	3.83
70	0.109	1.62	1.65	3.84
30	1.021	1.44	1.48	3.84
10	1.605	1.25	1.28	3.84
70	0.206	1.58	1.61	3.84
100	0.045	1.58	1.61	3.85
30	1.55	1.42	1.46	3.85
10	1.898	1.38	1.42	3.85
30	1.236	1.5	1.54	3.85
10	1.512	1.38	1.43	3.85
10	1.495	1.41	1.45	3.86
70	0.052	1.6	1.63	3.86
10	3.147	1.35	1.4	3.86
10	4.04	0.87	0.91	3.86
50	0.228	1.59	1.63	3.87
100	0.181	1.64	1.67	3.87
10	1.986	1.25	1.29	3.87
100	0.2	1.69	1.72	3.88
70	0.1	1.54	1.57	3.88
10	3.341	1.16	1.21	3.89
30	1.691	1.36	1.4	3.89
30	1.969	1.33	1.37	3.89
30	1.753	1.28	1.32	3.89
50	0.247	1.57	1.61	3.9
50	0.329	1.72	1.76	3.9
90	0.172	1.71	1.75	3.9
10	2.235	1.29	1.33	3.91
30	0.778	1.57	1.61	3.92
30	1.217	1.49	1.53	3.92
30	1.536	1.47	1.5	3.92
70	0.198	1.36	1.4	3.92
10	1.585	1.13	1.17	3.92
50	0.101	1.78	1.81	3.93
50	0.28	1.5	1.54	3.94
100	1.82	1.26	NA	3.94
10	0.977	1.37	1.41	3.97
70	0.165	1.47	NA	3.97
30	1.27	1.5	1.54	3.97
50	0.94	1.51	1.55	3.97
10	1.496	1.34	1.38	3.97
40	0.962	1.61	1.65	3.98
30	0.961	1.37	1.41	3.98
20	1.206	1.58	1.62	3.99
100	0.694	1.32	1.36	3.99
30	1.45	1.48	1.52	3.99
50	0.487	1.56	1.6	3.99
20	1.83	1.39	1.43	4
70	0.147	1.54	1.58	4
50	0.318	1.66	1.7	4.01
50	0.211	1.73	1.77	4.01
